0000197;1;0;Best Actor in a Leading Role;About Schmidt
0000197;1;1;Best Actor in a Leading Role;As Good as It Gets
0000197;1;0;Best Actor in a Supporting Role;A Few Good Men
0000197;1;0;Best Actor in a Leading Role;Ironweed
0000197;1;0;Best Actor in a Leading Role;Prizzi's Honor
0000197;1;1;Best Actor in a Supporting Role;Terms of Endearment
0000197;1;0;Best Actor in a Supporting Role;Reds
0000197;1;1;Best Actor in a Leading Role;One Flew Over the Cuckoo's Nest
0000197;1;0;Best Actor in a Leading Role;Chinatown
0000197;1;0;Best Actor in a Leading Role;The Last Detail
0000197;1;0;Best Actor in a Leading Role;Five Easy Pieces
0000197;1;0;Best Actor in a Supporting Role;Easy Rider
0000146;1;0;Best Actor in a Leading Role;The English Patient
0000146;1;0;Best Actor in a Supporting Role;Schindler's List
0000358;1;1;Best Performance by an Actor in a Leading Role;Lincoln
0000358;1;1;Best Performance by an Actor in a Leading Role;There Will Be Blood
0000358;1;0;Best Actor in a Leading Role;Gangs of New York
0000358;1;0;Best Actor in a Leading Role;In the Name of the Father
0000358;1;1;Best Actor in a Leading Role;My Left Foot: The Story of Christy Brown
0000134;1;0;Best Performance by an Actor in a Supporting Role;Silver Linings Playbook
0000134;1;0;Best Actor in a Leading Role;Cape Fear
0000134;1;0;Best Actor in a Leading Role;Awakenings
0000134;1;1;Best Actor in a Leading Role;Raging Bull
0000134;1;0;Best Actor in a Leading Role;The Deer Hunter
0000134;1;0;Best Actor in a Leading Role;Taxi Driver
0000134;1;1;Best Actor in a Supporting Role;The Godfather: Part II
0000199;1;1;Best Actor in a Leading Role;Scent of a Woman
0000199;1;0;Best Actor in a Supporting Role;Glengarry Glen Ross
0000199;1;0;Best Actor in a Supporting Role;Dick Tracy
0000199;1;0;Best Actor in a Leading Role;...And Justice for All.
0000199;1;0;Best Actor in a Leading Role;Dog Day Afternoon
0000199;1;0;Best Actor in a Leading Role;The Godfather: Part II
0000199;1;0;Best Actor in a Leading Role;Serpico
0000199;1;0;Best Actor in a Supporting Role;The Godfather
0000163;1;0;Best Actor in a Leading Role;Wag the Dog
0000163;1;1;Best Actor in a Leading Role;Rain Man
0000163;1;0;Best Actor in a Leading Role;Tootsie
0000163;1;1;Best Actor in a Leading Role;Kramer vs. Kramer
0000163;1;0;Best Actor in a Leading Role;Lenny
0000163;1;0;Best Actor in a Leading Role;Midnight Cowboy
0000163;1;0;Best Actor in a Leading Role;The Graduate
0000158;1;0;Best Actor in a Leading Role;Cast Away
0000158;1;0;Best Actor in a Leading Role;Saving Private Ryan
0000158;1;1;Best Actor in a Leading Role;Forrest Gump
0000158;1;1;Best Actor in a Leading Role;Philadelphia
0000158;1;0;Best Actor in a Leading Role;Big
0000093;1;1;Best Motion Picture of the Year;12 Years a Slave
0000093;1;0;Best Motion Picture of the Year;Moneyball
0000093;Best Performance by an Actor in a Leading Role;Moneyball
0000093;1;0;Best Performance by an Actor in a Leading Role;The Curious Case of Benjamin Button
0000093;1;0;Best Actor in a Supporting Role;Twelve Monkeys
0000164;1;0;Best Actor in a Supporting Role;Amistad
0000164;1;0;Best Actor in a Leading Role;Nixon
0000164;1;0;Best Actor in a Leading Role;The Remains of the Day
0000164;1;1;Best Actor in a Leading Role;The Silence of the Lambs
0000008;1;0;Best Actor in a Supporting Role;A Dry White Season
0000008;1;0;Best Actor in a Leading Role;Ultimo tango a Parigi
0000008;1;1;Best Actor in a Leading Role;The Godfather
0000008;1;0;Best Actor in a Leading Role;Sayonara
0000008;1;1;Best Actor in a Leading Role;On the Waterfront
0000008;1;0;Best Actor in a Leading Role;Julius Caesar
0000008;1;0;Best Actor in a Leading Role;Viva Zapata!
0000008;1;0;Best Actor in a Leading Role;A Streetcar Named Desire
0000460;1;1;Best Actor in a Leading Role;Reversal of Fortune
0000243;1;0;Best Performance by an Actor in a Leading Role;Flight
0000243;1;1;Best Actor in a Leading Role;Training Day
0000243;1;0;Best Actor in a Leading Role;The Hurricane
0000243;1;0;Best Actor in a Leading Role;Malcolm X
0000243;1;1;Best Actor in a Supporting Role;Glory
0000243;1;0;Best Actor in a Supporting Role;Cry Freedom
0000432;1;1;Best Actor in a Supporting Role;Unforgiven
0000432;1;0;Best Actor in a Leading Role;Mississippi Burning
0000432;1;1;Best Actor in a Leading Role;The French Connection
0000432;1;0;Best Actor in a Supporting Role;I Never Sang for My Father
0000432;1;0;Best Actor in a Supporting Role;Bonnie and Clyde
0000313;1;0;Best Performance by an Actor in a Leading Role;True Grit
0000313;1;1;Best Performance by an Actor in a Leading Role;Crazy Heart
0000313;1;0;Best Actor in a Supporting Role;The Contender
0000313;1;0;Best Actor in a Leading Role;Starman
0000313;1;0;Best Actor in a Supporting Role;Thunderbolt and Lightfoot
0000313;1;0;Best Actor in a Supporting Role;The Last Picture Show
0000209;1;1;Best Actor in a Supporting Role;Mystic River
0000209;1;0;Best Director;Dead Man Walking
0000458;1;0;Best Performance by an Actor in a Supporting Role;A History of Violence
0000458;1;0;Best Actor in a Leading Role;Broadcast News
0000458;1;0;Best Actor in a Leading Role;Children of a Lesser God
0000458;1;1;Best Actor in a Leading Role;Kiss of the Spider Woman
0000126;1;1;Best Picture;Dances with Wolves
0000126;Best Director;Dances with Wolves
0000126;1;0;Best Actor in a Leading Role;Dances with Wolves
0000138;1;0;Best Performance by an Actor in a Leading Role;The Wolf of Wall Street
0000138;Best Motion Picture of the Year;The Wolf of Wall Street
0000138;1;0;Best Performance by an Actor in a Leading Role;Blood Diamond
0000138;1;0;Best Performance by an Actor in a Leading Role;The Aviator
0000138;1;0;Best Actor in a Supporting Role;What's Eating Gilbert Grape
0000154;1;1;Best Picture;Braveheart
0000154;Best Director;Braveheart
0000380;1;0;Best Performance by an Actor in a Supporting Role;The Judge
0000380;1;0;Best Actor in a Supporting Role;A Civil Action
0000380;1;0;Best Actor in a Leading Role;The Apostle
0000380;1;1;Best Actor in a Leading Role;Tender Mercies
0000380;1;0;Best Actor in a Leading Role;The Great Santini
0000380;1;0;Best Actor in a Supporting Role;Apocalypse Now
0000380;1;0;Best Actor in a Supporting Role;The Godfather
0000168;1;0;Best Actor in a Supporting Role;Pulp Fiction
0000169;1;0;Best Performance by an Actor in a Supporting Role;Lincoln
0000169;1;0;Best Performance by an Actor in a Leading Role;In the Valley of Elah
0000169;1;1;Best Actor in a Supporting Role;The Fugitive
0000169;1;0;Best Actor in a Supporting Role;JFK
0000228;1;1;Best Actor in a Leading Role;American Beauty
0000228;1;1;Best Actor in a Supporting Role;The Usual Suspects
0000115;1;0;Best Actor in a Leading Role;Adaptation.
0000115;1;1;Best Actor in a Leading Role;Leaving Las Vegas
0000177;1;1;Best Actor in a Supporting Role;A Fish Called Wanda
0000151;1;0;Best Performance by an Actor in a Leading Role;Invictus
0000151;1;1;Best Performance by an Actor in a Supporting Role;Million Dollar Baby
0000151;1;0;Best Actor in a Leading Role;The Shawshank Redemption
0000151;1;0;Best Actor in a Leading Role;Driving Miss Daisy
0000151;1;0;Best Actor in a Supporting Role;Street Smart
0000323;1;0;Best Actor in a Leading Role;The Quiet American
0000323;1;1;Best Actor in a Supporting Role;The Cider House Rules
0000323;1;1;Best Actor in a Supporting Role;Hannah and Her Sisters
0000323;1;0;Best Actor in a Leading Role;Educating Rita
0000323;1;0;Best Actor in a Leading Role;Sleuth
0000323;1;0;Best Actor in a Leading Role;Alfie
0000128;1;0;Best Actor in a Leading Role;A Beautiful Mind
0000128;1;1;Best Actor in a Leading Role;Gladiator
